target_timestamp,zone_id,target,p10,p50,p90
2024-03-21 11:00:00,162,258.0,186.81160807341382,272.12350300855616,307.72420993177667
2024-03-21 12:00:00,162,257.0,193.390387644763,283.8582793256003,323.2002457688149
2024-03-21 13:00:00,162,272.0,183.58955680171826,253.38306526475048,273.7292912917534
2024-03-21 14:00:00,162,315.0,211.60677791032595,306.64408631091106,344.2423854552582
2024-03-21 15:00:00,162,297.0,220.04259880995542,337.6409831280082,406.5287568003271
2024-03-21 16:00:00,162,324.0,236.90409170187758,361.37940687786175,431.68614102439204
2024-03-21 17:00:00,162,476.0,240.2031219040231,397.8649122037283,506.13201911686184
2024-03-21 18:00:00,162,476.0,242.54259212790726,427.5444419171042,547.7064105096974
2024-03-21 19:00:00,162,412.0,218.27331402352914,360.992736147998,429.28934541861906
2024-03-21 20:00:00,162,383.0,206.95653073755778,372.39137231446495,415.9762639985314
2024-03-21 21:00:00,162,386.0,217.58082584687418,397.38645990564044,459.102392776972
2024-03-21 22:00:00,162,290.0,206.26124810277616,336.73134869442856,408.17140466529935
2024-03-21 23:00:00,162,155.0,153.16950303060835,256.0227449401474,327.16153413522477
2024-03-22 00:00:00,162,66.0,55.5796706518159,69.95639297057704,99.23283145851222
2024-03-22 01:00:00,162,22.0,15.983334515157196,23.403966001360953,35.59256494258941
2024-03-22 02:00:00,162,12.0,9.7825862021271,13.176882359912433,22.08029851754631
2024-03-22 03:00:00,162,6.0,4.588385181394144,10.19121386707478,13.63698764581902
2024-03-22 04:00:00,162,20.0,5.9437115477799525,9.172046081715493,19.010361468701056
2024-03-22 05:00:00,162,28.0,9.39958035646252,25.627107977592672,44.24583738628434
2024-03-22 06:00:00,162,72.0,24.761969758398067,67.719866439448,88.84439619848453
2024-03-22 07:00:00,162,114.0,60.486229355901735,129.6416733052949,190.38779216955243
2024-03-22 08:00:00,162,137.0,104.11582892853586,166.78057374161446,228.65455932256782
2024-03-22 09:00:00,162,171.0,137.9823637840141,179.41477009765507,196.03952123220944
2024-03-22 10:00:00,162,202.0,149.1744742499297,186.3657601091682,207.2677414932334
2024-03-22 11:00:00,162,199.0,181.10061232286813,231.99861186590968,263.8400490979907
2024-03-22 12:00:00,162,213.0,174.6577141738273,224.51824455594434,237.05785236617842
2024-03-22 13:00:00,162,227.0,189.6093337847411,261.2375741804333,292.18233228836453
2024-03-22 14:00:00,162,230.0,197.86805565770078,284.8936645283446,320.0556846379053
2024-03-22 15:00:00,162,221.0,216.8419762666053,308.1214208652693,357.7399245028077
2024-03-22 16:00:00,162,247.0,194.73292042067052,277.8252970317182,328.160238600528
2024-03-22 17:00:00,162,323.0,217.38598960734208,317.2145389349294,385.1946086767458
2024-03-22 18:00:00,162,340.0,231.83047763466612,356.90874144011326,445.9576602670894
2024-03-22 19:00:00,162,334.0,217.41782704381347,373.74315923528536,415.16430998310216
2024-03-22 20:00:00,162,219.0,202.31954327448423,263.6493327833129,317.7111357896019
2024-03-22 21:00:00,162,177.0,180.80966329682374,238.02113401051787,312.19530934463114
2024-03-22 22:00:00,162,139.0,146.26106316244528,185.69085715802,248.75386072680752
2024-03-22 23:00:00,162,88.0,89.12482191360535,133.33789623770178,160.97296039381263
2024-03-23 00:00:00,162,45.0,43.890082592258224,70.0912107760189,93.30685726113185
2024-03-23 01:00:00,162,35.0,24.605026506702696,40.24714583353332,50.78974270293706
2024-03-23 02:00:00,162,37.0,18.35578303688088,24.11138786384599,40.376381539911534
2024-03-23 03:00:00,162,10.0,7.122104368347931,15.023918678016065,16.407067194537998
2024-03-23 04:00:00,162,14.0,5.877046806259198,10.204616378077885,16.424163700308508
2024-03-23 05:00:00,162,11.0,9.345501945137217,18.152070104083485,28.39292157814426
2024-03-23 06:00:00,162,24.0,19.07106405032518,28.87523374278219,37.42013953983675
2024-03-23 07:00:00,162,35.0,48.577855686267064,77.92573759813942,89.65893348148886
2024-03-23 08:00:00,162,65.0,63.38053642120121,85.08758286428616,106.71574045734727
2024-03-23 09:00:00,162,106.0,80.41889964828839,119.8638364601857,151.8422334362203
2024-03-23 10:00:00,162,145.0,106.7791810854507,157.6844790322164,179.96600115312134
2024-03-23 11:00:00,162,222.0,131.24547302187236,185.32369252678862,212.42172963376265
2024-03-23 12:00:00,162,254.0,139.62981573309082,192.9184349253368,244.83445339286558
2024-03-23 13:00:00,162,243.0,179.80658400546892,228.59106114070576,272.1840660360374
2024-03-23 14:00:00,162,183.0,181.53618815726517,228.70834049603005,260.47850841721447
2024-03-23 15:00:00,162,220.0,170.07478996315055,195.68040756879066,240.6255334378704
2024-03-23 16:00:00,162,259.0,170.96788189703196,213.01015043050833,260.8543524359662
2024-03-23 17:00:00,162,220.0,191.09623285311196,264.6343495702451,323.73695743012365
2024-03-23 18:00:00,162,228.0,191.93815449382836,272.5006633971052,338.53887841756153
2024-03-23 19:00:00,162,201.0,161.46306861489984,215.0280059372262,267.8580894192704
2024-03-23 20:00:00,162,157.0,151.42024676821367,183.1358366366744,207.1580954252075
2024-03-23 21:00:00,162,123.0,140.9777545980421,160.3296397663377,226.39364403955054
2024-03-23 22:00:00,162,112.0,102.25308304671113,143.5662012997264,186.36877382683568
2024-03-23 23:00:00,162,91.0,79.6186908633964,124.49606353957768,151.48594127574367
2024-03-24 00:00:00,162,65.0,39.989394768453344,79.8643932205099,96.45850683972635
2024-03-24 01:00:00,162,31.0,22.298348553720764,37.83129343693262,43.0112592255567
2024-03-24 02:00:00,162,12.0,14.368271685307343,21.169604970012628,29.945233889638374
2024-03-24 03:00:00,162,15.0,9.455040263481246,19.55021824968139,29.630734875748452
2024-03-24 04:00:00,162,14.0,6.924232918424656,12.664187468304334,19.279301642828315
2024-03-24 05:00:00,162,13.0,6.973358248520991,16.154358666075325,26.691593604427563
2024-03-24 06:00:00,162,34.0,19.74598069541463,38.90428733009393,56.42046833971259
2024-03-24 07:00:00,162,31.0,32.868457699560324,63.73538766079875,95.18807441327746
2024-03-24 08:00:00,162,68.0,40.74271120945109,69.30750122073604,91.00782827372616
2024-03-24 09:00:00,162,99.0,50.7573047289543,91.94604337756547,124.43948214820973
2024-03-24 10:00:00,162,121.0,70.3987171746274,121.56272585797328,146.92534665006696
2024-03-24 11:00:00,162,144.0,101.75938704542068,138.76065579438963,169.7731216969691
2024-03-24 12:00:00,162,192.0,134.0892826410628,172.1332905706165,193.75574920778146
2024-03-24 13:00:00,162,164.0,136.88342480212162,172.192695696835,198.133349509718
2024-03-24 14:00:00,162,148.0,158.37275400260174,189.13819221204616,214.768827318665
2024-03-24 15:00:00,162,156.0,143.14071650807145,175.62888198069345,197.87674045377233
2024-03-24 16:00:00,162,160.0,134.01821341787414,162.78650047922272,198.1321933978967
2024-03-24 17:00:00,162,175.0,143.5536202226546,175.2114316808951,206.9896388483693
2024-03-24 18:00:00,162,158.0,148.0400457849406,181.9390666600862,211.98149235767616
2024-03-24 19:00:00,162,174.0,124.2378923552815,150.60496117498258,202.24081672053953
2024-03-24 20:00:00,162,169.0,96.8318905104131,116.11854812904171,140.79779079695308
2024-03-24 21:00:00,162,156.0,111.99536526437046,129.9895846831264,172.53729669387187
2024-03-24 22:00:00,162,65.0,79.00562079626623,100.18230823486397,140.8893461328016
2024-03-24 23:00:00,162,48.0,33.17504837867992,47.54448055260953,91.90782369845176
2024-03-25 00:00:00,162,19.0,9.112176971532065,21.5022178577777,35.78068987377847
2024-03-25 01:00:00,162,7.0,1.7008918219647933,9.551782816100676,17.635279279238368
